,longitude,latitude,thickness
6846,-173.5,70.5,2.0
6847,-172.5,70.5,3.0
6848,-171.5,70.5,3.0
6849,-170.5,70.5,3.0
6850,-169.5,70.5,3.0
6851,-168.5,70.5,3.0
6852,-167.5,70.5,3.0
6853,-166.5,70.5,3.0
6854,-165.5,70.5,3.0
6855,-164.5,70.5,3.0
6856,-163.5,70.5,3.0
6857,-162.5,70.5,3.0
6858,-161.5,70.5,3.0
6859,-160.5,70.5,3.0
6860,-159.5,70.5,168.0
6861,-158.5,70.5,168.0
6862,-157.5,70.5,168.0
6863,-156.5,70.5,168.0
6864,-155.5,70.5,168.0
6865,-154.5,70.5,168.0
6866,-153.5,70.5,168.0
6867,-152.5,70.5,168.0
6868,-151.5,70.5,3.0
6869,-150.5,70.5,3.0
6870,-149.5,70.5,3.0
6871,-148.5,70.5,3.0
6872,-147.5,70.5,3.0
6873,-146.5,70.5,3.0
6874,-145.5,70.5,3.0
6875,-144.5,70.5,3.0
6876,-143.5,70.5,3.0
6877,-142.5,70.5,3.0
6878,-141.5,70.5,3.0
6879,-140.5,70.5,4.0
6880,-139.5,70.5,4.0
6881,-138.5,70.5,4.0
6882,-137.5,70.5,4.0
6883,-136.5,70.5,4.0
6884,-135.5,70.5,4.0
6885,-134.5,70.5,4.0
6886,-133.5,70.5,4.0
6887,-132.5,70.5,4.0
6888,-131.5,70.5,4.0
6889,-130.5,70.5,4.0
6890,-129.5,70.5,4.0
6891,-128.5,70.5,4.0
6892,-127.5,70.5,4.0
6893,-126.5,70.5,4.0
6894,-125.5,70.5,4.0
6895,-124.5,70.5,4.0
6896,-123.5,70.5,4.0
6897,-122.5,70.5,4.0
6898,-121.5,70.5,4.0
6899,-120.5,70.5,4.0
6900,-119.5,70.5,4.0
6901,-118.5,70.5,4.0
6902,-117.5,70.5,4.0
6903,-116.5,70.5,4.0
6904,-115.5,70.5,4.0
6905,-114.5,70.5,4.0
6906,-113.5,70.5,4.0
6907,-112.5,70.5,168.0
6908,-111.5,70.5,168.0
6909,-110.5,70.5,168.0
6910,-109.5,70.5,168.0
6911,-108.5,70.5,168.0
6912,-107.5,70.5,168.0
6913,-106.5,70.5,168.0
6914,-105.5,70.5,168.0
6915,-104.5,70.5,168.0
6916,-103.5,70.5,168.0
6917,-102.5,70.5,0.0
6918,-101.5,70.5,0.0
6919,-100.5,70.5,0.0
6920,-99.5,70.5,0.0
6921,-98.5,70.5,0.0
6922,-97.5,70.5,0.0
6923,-96.5,70.5,168.0
6924,-95.5,70.5,168.0
6925,-94.5,70.5,168.0
6926,-93.5,70.5,168.0
6927,-92.5,70.5,168.0
6928,-91.5,70.5,0.0
6929,-90.5,70.5,0.0
6930,-89.5,70.5,0.0
6931,-88.5,70.5,0.0
6932,-87.5,70.5,168.0
6933,-86.5,70.5,168.0
6934,-85.5,70.5,168.0
6935,-84.5,70.5,168.0
6936,-83.5,70.5,168.0
6937,-82.5,70.5,168.0
6938,-81.5,70.5,168.0
6939,-80.5,70.5,168.0
6940,-79.5,70.5,168.0
6941,-78.5,70.5,168.0
6942,-77.5,70.5,168.0
6943,-76.5,70.5,168.0
6944,-75.5,70.5,168.0
6945,-74.5,70.5,168.0
6946,-73.5,70.5,168.0
6947,-72.5,70.5,168.0
6948,-71.5,70.5,168.0
6949,-70.5,70.5,168.0
6950,-69.5,70.5,168.0
6951,-68.5,70.5,168.0
6952,-67.5,70.5,0.3
6953,-66.5,70.5,0.3
6954,-65.5,70.5,0.3
6955,-64.5,70.5,0.3
6956,-63.5,70.5,0.3
6957,-62.5,70.5,0.3
6958,-61.5,70.5,0.3
6959,-60.5,70.5,0.3
6960,-59.5,70.5,0.3
6961,-58.5,70.5,0.3
6962,-57.5,70.5,0.3
6963,-56.5,70.5,0.3
6964,-55.5,70.5,0.3
6965,-54.5,70.5,0.3
6966,-53.5,70.5,168.0
6967,-52.5,70.5,168.0
6968,-51.5,70.5,168.0
6969,-50.5,70.5,168.0
6970,-49.5,70.5,168.0
6971,-48.5,70.5,168.0
6972,-47.5,70.5,168.0
6973,-46.5,70.5,168.0
6974,-45.5,70.5,168.0
6975,-44.5,70.5,168.0
6976,-43.5,70.5,168.0
6977,-42.5,70.5,168.0
6978,-41.5,70.5,168.0
6979,-40.5,70.5,168.0
6980,-39.5,70.5,168.0
6981,-38.5,70.5,168.0
6982,-37.5,70.5,168.0
6983,-36.5,70.5,168.0
6984,-35.5,70.5,168.0
6985,-34.5,70.5,168.0
6986,-33.5,70.5,168.0
6987,-32.5,70.5,168.0
6988,-31.5,70.5,168.0
6989,-30.5,70.5,168.0
6990,-29.5,70.5,168.0
6991,-28.5,70.5,168.0
6992,-27.5,70.5,168.0
6993,-26.5,70.5,168.0
6994,-25.5,70.5,2.0
6995,-24.5,70.5,2.0
6996,-23.5,70.5,168.0
6997,-22.5,70.5,168.0
6998,-21.5,70.5,1.0
6999,-20.5,70.5,1.0
7000,-19.5,70.5,1.0
7001,-18.5,70.5,1.0
7002,-17.5,70.5,1.0
7003,-16.5,70.5,0.3
7004,-15.5,70.5,0.3
7005,-14.5,70.5,0.3
7006,-13.5,70.5,0.3
7007,-12.5,70.5,0.3
7008,-11.5,70.5,0.0
7009,-10.5,70.5,0.0
7010,-9.5,70.5,0.0
7011,-8.5,70.5,0.0
7012,-7.5,70.5,0.0
7013,-6.5,70.5,0.0
7014,-5.5,70.5,0.0
7015,-4.5,70.5,0.0
7016,-3.5,70.5,0.0
7017,-2.5,70.5,0.0
7018,-1.5,70.5,0.0
7019,-0.5,70.5,0.0
7020,0.5,70.5,0.0
7021,1.5,70.5,0.0
7022,2.5,70.5,0.0
7023,3.5,70.5,0.0
7024,4.5,70.5,0.0
7025,5.5,70.5,0.0
7026,6.5,70.5,0.0
7027,7.5,70.5,0.0
7028,8.5,70.5,0.0
7029,9.5,70.5,0.0
7030,10.5,70.5,0.0
7031,11.5,70.5,0.0
7032,12.5,70.5,0.0
7033,13.5,70.5,0.0
7034,14.5,70.5,0.0
7035,15.5,70.5,0.0
7036,16.5,70.5,0.0
7037,17.5,70.5,0.0
7038,18.5,70.5,0.0
7039,19.5,70.5,0.0
7040,20.5,70.5,0.0
7041,21.5,70.5,0.0
7042,22.5,70.5,168.0
7043,23.5,70.5,168.0
7044,24.5,70.5,168.0
7045,25.5,70.5,168.0
7046,26.5,70.5,168.0
7047,27.5,70.5,168.0
7048,28.5,70.5,168.0
7049,29.5,70.5,168.0
7050,30.5,70.5,168.0
7051,31.5,70.5,0.0
7052,32.5,70.5,0.0
7053,33.5,70.5,0.0
7054,34.5,70.5,0.0
7055,35.5,70.5,0.0
7056,36.5,70.5,0.0
7057,37.5,70.5,0.0
7058,38.5,70.5,0.0
7059,39.5,70.5,0.0
7060,40.5,70.5,0.0
7061,41.5,70.5,0.0
7062,42.5,70.5,0.0
7063,43.5,70.5,0.0
7064,44.5,70.5,0.0
7065,45.5,70.5,0.0
7066,46.5,70.5,0.0
7067,47.5,70.5,0.0
7068,48.5,70.5,0.0
7069,49.5,70.5,0.0
7070,50.5,70.5,0.0
7071,51.5,70.5,0.0
7072,52.5,70.5,0.0
7073,53.5,70.5,0.0
7074,54.5,70.5,0.0
7075,55.5,70.5,0.0
7076,56.5,70.5,0.0
7077,57.5,70.5,0.0
7078,58.5,70.5,0.0
7079,59.5,70.5,0.3
7080,60.5,70.5,0.3
7081,61.5,70.5,0.3
7082,62.5,70.5,0.3
7083,63.5,70.5,0.3
7084,64.5,70.5,0.3
7085,65.5,70.5,0.3
7086,66.5,70.5,0.3
7087,67.5,70.5,168.0
7088,68.5,70.5,168.0
7089,69.5,70.5,168.0
7090,70.5,70.5,168.0
7091,71.5,70.5,168.0
7092,72.5,70.5,168.0
7093,73.5,70.5,0.3
7094,74.5,70.5,168.0
7095,75.5,70.5,168.0
7096,76.5,70.5,168.0
7097,77.5,70.5,168.0
7098,78.5,70.5,168.0
7099,79.5,70.5,168.0
7100,80.5,70.5,168.0
7101,81.5,70.5,168.0
7102,82.5,70.5,168.0
7103,83.5,70.5,168.0
7104,84.5,70.5,168.0
7105,85.5,70.5,168.0
7106,86.5,70.5,168.0
7107,87.5,70.5,168.0
7108,88.5,70.5,168.0
7109,89.5,70.5,168.0
7110,90.5,70.5,168.0
7111,91.5,70.5,168.0
7112,92.5,70.5,168.0
7113,93.5,70.5,168.0
7114,94.5,70.5,168.0
7115,95.5,70.5,168.0
7116,96.5,70.5,168.0
7117,97.5,70.5,168.0
7118,98.5,70.5,168.0
7119,99.5,70.5,168.0
7120,100.5,70.5,168.0
7121,101.5,70.5,168.0
7122,102.5,70.5,168.0
7123,103.5,70.5,168.0
7124,104.5,70.5,168.0
7125,105.5,70.5,168.0
7126,106.5,70.5,168.0
7127,107.5,70.5,168.0
7128,108.5,70.5,168.0
7129,109.5,70.5,168.0
7130,110.5,70.5,168.0
7131,111.5,70.5,168.0
7132,112.5,70.5,168.0
7133,113.5,70.5,168.0
7134,114.5,70.5,168.0
7135,115.5,70.5,168.0
7136,116.5,70.5,168.0
7137,117.5,70.5,168.0
7138,118.5,70.5,168.0
7139,119.5,70.5,168.0
7140,120.5,70.5,168.0
7141,121.5,70.5,168.0
7142,122.5,70.5,168.0
7143,123.5,70.5,168.0
7144,124.5,70.5,168.0
7145,125.5,70.5,168.0
7146,126.5,70.5,168.0
7147,127.5,70.5,168.0
7148,128.5,70.5,168.0
7149,129.5,70.5,168.0
7150,130.5,70.5,168.0
7151,131.5,70.5,168.0
7152,132.5,70.5,168.0
7153,133.5,70.5,168.0
7154,134.5,70.5,168.0
7155,135.5,70.5,168.0
7156,136.5,70.5,168.0
7157,137.5,70.5,168.0
7158,138.5,70.5,168.0
7159,139.5,70.5,168.0
7160,140.5,70.5,168.0
7161,141.5,70.5,168.0
7162,142.5,70.5,168.0
7163,143.5,70.5,168.0
7164,144.5,70.5,168.0
7165,145.5,70.5,168.0
7166,146.5,70.5,168.0
7167,147.5,70.5,168.0
7168,148.5,70.5,168.0
7169,149.5,70.5,168.0
7170,150.5,70.5,168.0
7171,151.5,70.5,168.0
7172,152.5,70.5,168.0
7173,153.5,70.5,168.0
7174,154.5,70.5,168.0
7175,155.5,70.5,168.0
7176,156.5,70.5,168.0
7177,157.5,70.5,168.0
7178,158.5,70.5,168.0
7179,159.5,70.5,168.0
7180,160.5,70.5,0.3
7181,161.5,70.5,0.3
7182,162.5,70.5,0.3
7183,163.5,70.5,0.3
7184,164.5,70.5,0.3
7185,165.5,70.5,0.3
7186,166.5,70.5,0.3
7187,167.5,70.5,0.3
7188,168.5,70.5,0.3
7189,169.5,70.5,1.0
7190,170.5,70.5,1.0
7191,171.5,70.5,1.0
7192,172.5,70.5,1.0
7193,173.5,70.5,1.0
7194,174.5,70.5,1.0
7195,175.5,70.5,1.0
7196,176.5,70.5,1.0
7197,177.5,70.5,1.0
7198,178.5,70.5,1.0
7199,179.5,70.5,2.0
7200,-179.5,69.5,1.0
7201,-178.5,69.5,1.0
7202,-177.5,69.5,2.0
7203,-176.5,69.5,2.0
7204,-175.5,69.5,2.0
7205,-174.5,69.5,2.0
7206,-173.5,69.5,2.0
7207,-172.5,69.5,2.0
7208,-171.5,69.5,3.0
7209,-170.5,69.5,3.0
7210,-169.5,69.5,3.0
7211,-168.5,69.5,3.0
7212,-167.5,69.5,3.0
7213,-166.5,69.5,3.0
7214,-165.5,69.5,2.0
7215,-164.5,69.5,2.0
7216,-163.5,69.5,2.0
7217,-162.5,69.5,168.0
7218,-161.5,69.5,168.0
7219,-160.5,69.5,168.0
7220,-159.5,69.5,168.0
7221,-158.5,69.5,168.0
7222,-157.5,69.5,168.0
7223,-156.5,69.5,168.0
7224,-155.5,69.5,168.0
7225,-154.5,69.5,168.0
7226,-153.5,69.5,168.0
7227,-152.5,69.5,168.0
7228,-151.5,69.5,168.0
7229,-150.5,69.5,168.0
7230,-149.5,69.5,168.0
7231,-148.5,69.5,168.0
7232,-147.5,69.5,168.0
7233,-146.5,69.5,168.0
7234,-145.5,69.5,168.0
7235,-144.5,69.5,168.0
7236,-143.5,69.5,168.0
7237,-142.5,69.5,168.0
7238,-141.5,69.5,168.0
7239,-140.5,69.5,168.0
7240,-139.5,69.5,168.0
7241,-138.5,69.5,3.0
7242,-137.5,69.5,3.0
7243,-136.5,69.5,3.0
7244,-135.5,69.5,3.0
7245,-134.5,69.5,168.0
7246,-133.5,69.5,4.0
7247,-132.5,69.5,168.0
7248,-131.5,69.5,168.0
7249,-130.5,69.5,168.0
7250,-129.5,69.5,168.0
7251,-128.5,69.5,168.0
7252,-127.5,69.5,168.0
7253,-126.5,69.5,168.0
7254,-125.5,69.5,4.0
7255,-124.5,69.5,168.0
7256,-123.5,69.5,4.0
7257,-122.5,69.5,168.0
7258,-121.5,69.5,168.0
7259,-120.5,69.5,168.0
7260,-119.5,69.5,4.0
7261,-118.5,69.5,4.0
7262,-117.5,69.5,4.0
7263,-116.5,69.5,4.0
7264,-115.5,69.5,168.0
7265,-114.5,69.5,168.0
7266,-113.5,69.5,168.0
7267,-112.5,69.5,168.0
7268,-111.5,69.5,168.0
7269,-110.5,69.5,168.0
7270,-109.5,69.5,168.0
7271,-108.5,69.5,168.0
7272,-107.5,69.5,168.0
7273,-106.5,69.5,168.0
7274,-105.5,69.5,168.0
7275,-104.5,69.5,168.0
7276,-103.5,69.5,168.0
7277,-102.5,69.5,168.0
7278,-101.5,69.5,0.0
7279,-100.5,69.5,0.0
7280,-99.5,69.5,0.0
7281,-98.5,69.5,0.0
7282,-97.5,69.5,168.0
7283,-96.5,69.5,0.0
7284,-95.5,69.5,0.0
7285,-94.5,69.5,0.0
7286,-93.5,69.5,168.0
7287,-92.5,69.5,168.0
7288,-91.5,69.5,168.0
7289,-90.5,69.5,0.0
7290,-89.5,69.5,0.0
7291,-88.5,69.5,0.0
7292,-87.5,69.5,0.0
7293,-86.5,69.5,0.0
7294,-85.5,69.5,0.0
7295,-84.5,69.5,168.0
7296,-83.5,69.5,168.0
7297,-82.5,69.5,0.0
7298,-81.5,69.5,0.0
7299,-80.5,69.5,0.0
7300,-79.5,69.5,0.0
7301,-78.5,69.5,0.0
7302,-77.5,69.5,0.0
7303,-76.5,69.5,0.0
7304,-75.5,69.5,168.0
7305,-74.5,69.5,168.0
7306,-73.5,69.5,168.0
7307,-72.5,69.5,168.0
7308,-71.5,69.5,168.0
7309,-70.5,69.5,168.0
7310,-69.5,69.5,168.0
7311,-68.5,69.5,168.0
7312,-67.5,69.5,0.3
7313,-66.5,69.5,0.3
7314,-65.5,69.5,0.3
7315,-64.5,69.5,0.3
7316,-63.5,69.5,0.3
7317,-62.5,69.5,0.3
7318,-61.5,69.5,0.3
7319,-60.5,69.5,0.3
7320,-59.5,69.5,0.3
7321,-58.5,69.5,0.3
7322,-57.5,69.5,0.3
7323,-56.5,69.5,0.3
7324,-55.5,69.5,0.3
7325,-54.5,69.5,0.3
7326,-53.5,69.5,168.0
7327,-52.5,69.5,168.0
7328,-51.5,69.5,0.3
7329,-50.5,69.5,168.0
7330,-49.5,69.5,168.0
7331,-48.5,69.5,168.0
7332,-47.5,69.5,168.0
7333,-46.5,69.5,168.0
7334,-45.5,69.5,168.0
7335,-44.5,69.5,168.0
7336,-43.5,69.5,168.0
7337,-42.5,69.5,168.0
7338,-41.5,69.5,168.0
7339,-40.5,69.5,168.0
7340,-39.5,69.5,168.0
7341,-38.5,69.5,168.0
7342,-37.5,69.5,168.0
7343,-36.5,69.5,168.0
7344,-35.5,69.5,168.0
7345,-34.5,69.5,168.0
7346,-33.5,69.5,168.0
7347,-32.5,69.5,168.0
7348,-31.5,69.5,168.0
7349,-30.5,69.5,168.0
7350,-29.5,69.5,168.0
7351,-28.5,69.5,168.0
7352,-27.5,69.5,168.0
7353,-26.5,69.5,168.0
7354,-25.5,69.5,168.0
7355,-24.5,69.5,168.0
7356,-23.5,69.5,2.0
7357,-22.5,69.5,1.0
7358,-21.5,69.5,1.0
7359,-20.5,69.5,1.0
7360,-19.5,69.5,1.0
7361,-18.5,69.5,0.3
7362,-17.5,69.5,0.3
7363,-16.5,69.5,0.3
7364,-15.5,69.5,0.3
7365,-14.5,69.5,0.3
7366,-13.5,69.5,0.0
7367,-12.5,69.5,0.0
7368,-11.5,69.5,0.0
7369,-10.5,69.5,0.0
7370,-9.5,69.5,0.0
7371,-8.5,69.5,0.0
7372,-7.5,69.5,0.0
7373,-6.5,69.5,0.0
7374,-5.5,69.5,0.0
7375,-4.5,69.5,0.0
7376,-3.5,69.5,0.0
7377,-2.5,69.5,0.0
7378,-1.5,69.5,0.0
7379,-0.5,69.5,0.0
7380,0.5,69.5,0.0
7381,1.5,69.5,0.0
7382,2.5,69.5,0.0
7383,3.5,69.5,0.0
7384,4.5,69.5,0.0
7385,5.5,69.5,0.0
7386,6.5,69.5,0.0
7387,7.5,69.5,0.0
7388,8.5,69.5,0.0
7389,9.5,69.5,0.0
7390,10.5,69.5,0.0
7391,11.5,69.5,0.0
7392,12.5,69.5,0.0
7393,13.5,69.5,0.0
7394,14.5,69.5,0.0
7395,15.5,69.5,0.0
7396,16.5,69.5,0.0
7397,17.5,69.5,168.0
7398,18.5,69.5,168.0
7399,19.5,69.5,168.0
7400,20.5,69.5,168.0
7401,21.5,69.5,168.0
7402,22.5,69.5,168.0
7403,23.5,69.5,168.0
7404,24.5,69.5,168.0
7405,25.5,69.5,168.0
7406,26.5,69.5,168.0
7407,27.5,69.5,168.0
7408,28.5,69.5,168.0
7409,29.5,69.5,168.0
7410,30.5,69.5,168.0
7411,31.5,69.5,168.0
7412,32.5,69.5,168.0
7413,33.5,69.5,0.0
7414,34.5,69.5,0.0
7415,35.5,69.5,0.0
7416,36.5,69.5,0.0
7417,37.5,69.5,0.0
7418,38.5,69.5,0.0
7419,39.5,69.5,0.0
7420,40.5,69.5,0.0
7421,41.5,69.5,0.0
7422,42.5,69.5,0.0
7423,43.5,69.5,0.0
7424,44.5,69.5,0.0
7425,45.5,69.5,0.0
7426,46.5,69.5,0.0
7427,47.5,69.5,0.0
7428,48.5,69.5,0.0
7429,49.5,69.5,0.0
7430,50.5,69.5,0.0
7431,51.5,69.5,0.0
7432,52.5,69.5,0.0
7433,53.5,69.5,0.0
7434,54.5,69.5,0.0
7435,55.5,69.5,0.0
7436,56.5,69.5,0.0
7437,57.5,69.5,0.0
7438,58.5,69.5,0.0
7439,59.5,69.5,0.0
7440,60.5,69.5,168.0
7441,61.5,69.5,168.0
7442,62.5,69.5,168.0
7443,63.5,69.5,168.0
7444,64.5,69.5,0.3
7445,65.5,69.5,0.3
7446,66.5,69.5,0.3
7447,67.5,69.5,0.3
7448,68.5,69.5,168.0
7449,69.5,69.5,168.0
7450,70.5,69.5,168.0
7451,71.5,69.5,168.0
7452,72.5,69.5,168.0
7453,73.5,69.5,0.3
7454,74.5,69.5,168.0
7455,75.5,69.5,168.0
7456,76.5,69.5,168.0
7457,77.5,69.5,168.0
7458,78.5,69.5,168.0
7459,79.5,69.5,168.0
7460,80.5,69.5,168.0
7461,81.5,69.5,168.0
7462,82.5,69.5,168.0
7463,83.5,69.5,168.0
7464,84.5,69.5,168.0
7465,85.5,69.5,168.0
7466,86.5,69.5,168.0
7467,87.5,69.5,168.0
7468,88.5,69.5,168.0
7469,89.5,69.5,168.0
7470,90.5,69.5,168.0
7471,91.5,69.5,168.0
7472,92.5,69.5,168.0
7473,93.5,69.5,168.0
7474,94.5,69.5,168.0
7475,95.5,69.5,168.0
7476,96.5,69.5,168.0
7477,97.5,69.5,168.0
7478,98.5,69.5,168.0
7479,99.5,69.5,168.0
7480,100.5,69.5,168.0
7481,101.5,69.5,168.0
7482,102.5,69.5,168.0
7483,103.5,69.5,168.0
7484,104.5,69.5,168.0
7485,105.5,69.5,168.0
7486,106.5,69.5,168.0
7487,107.5,69.5,168.0
7488,108.5,69.5,168.0
7489,109.5,69.5,168.0
7490,110.5,69.5,168.0
7491,111.5,69.5,168.0
7492,112.5,69.5,168.0
7493,113.5,69.5,168.0
7494,114.5,69.5,168.0
7495,115.5,69.5,168.0
7496,116.5,69.5,168.0
7497,117.5,69.5,168.0
7498,118.5,69.5,168.0
7499,119.5,69.5,168.0
7500,120.5,69.5,168.0
7501,121.5,69.5,168.0
7502,122.5,69.5,168.0
7503,123.5,69.5,168.0
7504,124.5,69.5,168.0
7505,125.5,69.5,168.0
7506,126.5,69.5,168.0
7507,127.5,69.5,168.0
7508,128.5,69.5,168.0
7509,129.5,69.5,168.0
7510,130.5,69.5,168.0
7511,131.5,69.5,168.0
7512,132.5,69.5,168.0
7513,133.5,69.5,168.0
7514,134.5,69.5,168.0
7515,135.5,69.5,168.0
7516,136.5,69.5,168.0
7517,137.5,69.5,168.0
7518,138.5,69.5,168.0
7519,139.5,69.5,168.0
7520,140.5,69.5,168.0
7521,141.5,69.5,168.0
7522,142.5,69.5,168.0
7523,143.5,69.5,168.0
7524,144.5,69.5,168.0
7525,145.5,69.5,168.0
7526,146.5,69.5,168.0
7527,147.5,69.5,168.0
7528,148.5,69.5,168.0
7529,149.5,69.5,168.0
7530,150.5,69.5,168.0
7531,151.5,69.5,168.0
7532,152.5,69.5,168.0
7533,153.5,69.5,168.0
7534,154.5,69.5,168.0
7535,155.5,69.5,168.0
7536,156.5,69.5,168.0
7537,157.5,69.5,168.0
7538,158.5,69.5,168.0
7539,159.5,69.5,168.0
7540,160.5,69.5,168.0
7541,161.5,69.5,168.0
7542,162.5,69.5,168.0
7543,163.5,69.5,168.0
7544,164.5,69.5,168.0
7545,165.5,69.5,168.0
7546,166.5,69.5,0.3
7547,167.5,69.5,168.0
7548,168.5,69.5,0.3
7549,169.5,69.5,0.3
7550,170.5,69.5,0.3
7551,171.5,69.5,168.0
7552,172.5,69.5,168.0
7553,173.5,69.5,168.0
7554,174.5,69.5,168.0
7555,175.5,69.5,168.0
7556,176.5,69.5,168.0
7557,177.5,69.5,168.0
7558,178.5,69.5,1.0
7559,179.5,69.5,1.0
7560,-179.5,68.5,168.0
7561,-178.5,68.5,168.0
7562,-177.5,68.5,1.0
7563,-176.5,68.5,1.0
7564,-175.5,68.5,1.0
7565,-174.5,68.5,2.0
7566,-173.5,68.5,2.0
7567,-172.5,68.5,2.0
7568,-171.5,68.5,2.0
7569,-170.5,68.5,2.0
7570,-169.5,68.5,2.0
7571,-168.5,68.5,2.0
7572,-167.5,68.5,2.0
7573,-166.5,68.5,2.0
7574,-165.5,68.5,168.0
7575,-164.5,68.5,168.0
7576,-163.5,68.5,168.0
7577,-162.5,68.5,168.0
7578,-161.5,68.5,168.0
7579,-160.5,68.5,168.0
7580,-159.5,68.5,168.0
7581,-158.5,68.5,168.0
7582,-157.5,68.5,168.0
7583,-156.5,68.5,168.0
7584,-155.5,68.5,168.0
7585,-154.5,68.5,168.0
7586,-153.5,68.5,168.0
7587,-152.5,68.5,168.0
7588,-151.5,68.5,168.0
7589,-150.5,68.5,168.0
7590,-149.5,68.5,168.0
7591,-148.5,68.5,168.0
7592,-147.5,68.5,168.0
7593,-146.5,68.5,168.0
7594,-145.5,68.5,168.0
7595,-144.5,68.5,168.0
7596,-143.5,68.5,168.0
7597,-142.5,68.5,168.0
7598,-141.5,68.5,168.0
7599,-140.5,68.5,168.0
7600,-139.5,68.5,168.0
7601,-138.5,68.5,168.0
7602,-137.5,68.5,168.0
7603,-136.5,68.5,168.0
7604,-135.5,68.5,168.0
7605,-134.5,68.5,168.0
7606,-133.5,68.5,168.0
7607,-132.5,68.5,168.0
7608,-131.5,68.5,168.0
7609,-130.5,68.5,168.0
7610,-129.5,68.5,168.0
7611,-128.5,68.5,168.0
7612,-127.5,68.5,168.0
7613,-126.5,68.5,168.0
7614,-125.5,68.5,168.0
7615,-124.5,68.5,168.0
7616,-123.5,68.5,168.0
7617,-122.5,68.5,168.0
7618,-121.5,68.5,168.0
7619,-120.5,68.5,168.0
7620,-119.5,68.5,168.0
7621,-118.5,68.5,168.0
7622,-117.5,68.5,168.0
7623,-116.5,68.5,168.0
7624,-115.5,68.5,168.0
7625,-114.5,68.5,168.0
7626,-113.5,68.5,0.0
7627,-112.5,68.5,0.0
7628,-111.5,68.5,0.0
7629,-110.5,68.5,0.0
7630,-109.5,68.5,0.0
7631,-108.5,68.5,0.0
7632,-107.5,68.5,168.0
7633,-106.5,68.5,168.0
7634,-105.5,68.5,168.0
7635,-104.5,68.5,0.0
7636,-103.5,68.5,0.0
7637,-102.5,68.5,0.0
7638,-101.5,68.5,0.0
7639,-100.5,68.5,0.0
7640,-99.5,68.5,0.0
7641,-98.5,68.5,0.0
7642,-97.5,68.5,168.0
7643,-96.5,68.5,168.0
7644,-95.5,68.5,0.0
7645,-94.5,68.5,0.0
7646,-93.5,68.5,168.0
7647,-92.5,68.5,168.0
7648,-91.5,68.5,168.0
7649,-90.5,68.5,168.0
7650,-89.5,68.5,168.0
7651,-88.5,68.5,168.0
7652,-87.5,68.5,0.0
7653,-86.5,68.5,0.0
7654,-85.5,68.5,0.0
7655,-84.5,68.5,168.0
7656,-83.5,68.5,168.0
7657,-82.5,68.5,168.0
7658,-81.5,68.5,0.0
7659,-80.5,68.5,0.0
7660,-79.5,68.5,0.0
7661,-78.5,68.5,0.0
7662,-77.5,68.5,0.0
7663,-76.5,68.5,0.0
7664,-75.5,68.5,0.0
7665,-74.5,68.5,0.0
7666,-73.5,68.5,168.0
7667,-72.5,68.5,168.0
7668,-71.5,68.5,168.0
7669,-70.5,68.5,168.0
7670,-69.5,68.5,168.0
7671,-68.5,68.5,168.0
7672,-67.5,68.5,0.3
7673,-66.5,68.5,0.3
7674,-65.5,68.5,0.3
7675,-64.5,68.5,0.3
7676,-63.5,68.5,0.3
7677,-62.5,68.5,0.3
7678,-61.5,68.5,0.3
7679,-60.5,68.5,0.3
7680,-59.5,68.5,0.3
7681,-58.5,68.5,0.3
7682,-57.5,68.5,0.3
7683,-56.5,68.5,0.3
7684,-55.5,68.5,0.3
7685,-54.5,68.5,0.3
7686,-53.5,68.5,0.3
7687,-52.5,68.5,168.0
7688,-51.5,68.5,168.0
7689,-50.5,68.5,168.0
7690,-49.5,68.5,168.0
7691,-48.5,68.5,168.0
7692,-47.5,68.5,168.0
7693,-46.5,68.5,168.0
7694,-45.5,68.5,168.0
7695,-44.5,68.5,168.0
7696,-43.5,68.5,168.0
7697,-42.5,68.5,168.0
7698,-41.5,68.5,168.0
7699,-40.5,68.5,168.0
7700,-39.5,68.5,168.0
7701,-38.5,68.5,168.0
7702,-37.5,68.5,168.0
7703,-36.5,68.5,168.0
7704,-35.5,68.5,168.0
7705,-34.5,68.5,168.0
7706,-33.5,68.5,168.0
7707,-32.5,68.5,168.0
7708,-31.5,68.5,168.0
7709,-30.5,68.5,168.0
7710,-29.5,68.5,168.0
7711,-28.5,68.5,168.0
7712,-27.5,68.5,2.0
7713,-26.5,68.5,2.0
7714,-25.5,68.5,2.0
7715,-24.5,68.5,1.0
7716,-23.5,68.5,1.0
7717,-22.5,68.5,1.0
7718,-21.5,68.5,0.3
7719,-20.5,68.5,0.3
7720,-19.5,68.5,0.3
7721,-18.5,68.5,0.3
7722,-17.5,68.5,0.3
7723,-16.5,68.5,0.0
7724,-15.5,68.5,0.0
7725,-14.5,68.5,0.0
7726,-13.5,68.5,0.0
7727,-12.5,68.5,0.0
7728,-11.5,68.5,0.0
7729,-10.5,68.5,0.0
7730,-9.5,68.5,0.0
7731,-8.5,68.5,0.0
7732,-7.5,68.5,0.0
7733,-6.5,68.5,0.0
7734,-5.5,68.5,0.0
7735,-4.5,68.5,0.0
7736,-3.5,68.5,0.0
7737,-2.5,68.5,0.0
7738,-1.5,68.5,0.0
7739,-0.5,68.5,0.0
7740,0.5,68.5,0.0
7741,1.5,68.5,0.0
